n,V,resultado,tiempo
500,900,219,1111.75
500,900,219,1054.89
500,900,219,1084.09
500,900,219,1077.67
500,900,219,1072.3
500,900,219,1060.83
500,900,219,1066.92
500,900,219,1077.44
500,900,219,1059.39
500,1000,190,1270
500,1000,190,1247.92
500,1000,190,1256.87
500,1000,190,1224.46
500,1000,190,1234.17
500,1000,190,1229.55
500,1000,190,1269.62
500,1000,190,1257
500,1000,190,1255.01
500,1000,190,1269.94
500,1000,190,1273.12
500,1000,190,1264.55
500,1000,190,1256.42
500,1000,190,1254.46
500,1000,190,1226.28
500,1000,190,1220.81
500,1000,190,1229.26
500,1000,190,1231.58
500,1000,190,1214.51
500,1000,190,1226
600,0,0,4.95683
600,0,0,3.40096
600,0,0,3.42721
600,0,0,3.32904
600,0,0,4.31038
600,0,0,3.32489
600,0,0,3.37496
600,0,0,3.33431
600,0,0,3.35324
600,0,0,3.32482
600,0,0,3.31421
600,0,0,3.368
600,0,0,3.35011
600,0,0,3.22741
600,0,0,3.33845
600,0,0,3.35309
600,0,0,3.41692
600,0,0,3.45018
600,0,0,3.35011
600,0,0,3.36016
600,100,-1,6.39646
600,100,-1,4.13717
600,100,-1,3.73013
600,100,-1,4.55565
600,100,-1,4.92616
600,100,-1,5.802
600,100,-1,3.3783
600,100,-1,3.32975
600,100,-1,3.47706
600,100,-1,3.35697
600,100,-1,3.92572
600,100,-1,3.81903
600,100,-1,3.40313
600,100,-1,3.38523
600,100,-1,3.41549
600,100,-1,3.35816
600,100,-1,3.57894
600,100,-1,3.31635
600,100,-1,3.48854
600,100,-1,6.54177
600,200,200,524.813
600,200,200,521.077
600,200,200,420.801
600,200,200,408.135
600,200,200,408.012
600,200,200,421.843
600,200,200,416.915
600,200,200,410.094
600,200,200,420.514
600,200,200,407.276
600,200,200,409.053
600,200,200,428.119
600,200,200,410.922
600,200,200,411.985
600,200,200,421.308
600,200,200,422.878
600,200,200,414.481
600,200,200,417.574
600,200,200,407.005
600,200,200,406.879
600,300,300,421.342
600,300,300,424.712
600,300,300,418.866
600,300,300,437.986
600,300,300,426.829
600,300,300,432.345
600,300,300,442.512
600,300,300,431.752
600,300,300,434.342
600,300,300,418.917
600,300,300,418.999
600,300,300,451.737
600,300,300,432.303
600,300,300,424.135
600,300,300,463.494
600,300,300,424.295
600,300,300,439.934
600,300,300,429.472
600,300,300,438.439
600,300,300,426.145
600,400,208,821.784
600,400,208,798.745
600,400,208,786.366
600,400,208,777.482
600,400,208,775.041
600,400,208,812.942
600,400,208,840.46
600,400,208,828.854
600,400,208,850.872
600,400,208,820.65
600,400,208,945.091
600,400,208,944.431
600,400,208,926.799
600,400,208,814.526
600,400,208,844.066
600,400,208,799.924
600,400,208,922.425
600,400,208,933.379
600,400,208,914.359
600,400,208,896.102
600,500,307,915.777
600,500,307,805.531
600,500,307,876.524
600,500,307,914.118
600,500,307,832.074
600,500,307,867.541
600,500,307,926.193
600,500,307,861.659
600,500,307,1055.75
600,500,307,957.542
600,500,307,863.333
600,500,307,815.515
600,500,307,1222.72
600,500,307,1040.62
600,500,307,836.21
600,500,307,1127.72
600,500,307,873.951
600,500,307,875.476
600,500,307,929.71
600,500,307,1008.99
600,600,227,1118.38
600,600,227,1115.48
600,600,227,1157.6
600,600,227,1215.9
600,600,227,1260.17
600,600,227,1337.73
600,600,227,1291.42
600,600,227,1261.49
600,600,227,1140.54
600,600,227,1140.41
600,600,227,1193.54
600,600,227,1215.93
600,600,227,1282.15
600,600,227,1300.02
600,600,227,1160.28
600,600,227,1153.58
600,600,227,1184.06
600,600,227,1241.89
600,600,227,1167
600,600,227,1187.45
600,700,271,1354.56
600,700,271,1276.98
600,700,271,1293.82
600,700,271,1347.75
600,700,271,1273.43
600,700,271,1313.57
600,700,271,1290.77
600,700,271,1300.21
600,700,271,1293.27
600,700,271,1283.5
600,700,271,1283.39
600,700,271,1271.14
600,700,271,1281.03
600,700,271,1293.87
600,700,271,1315.79
600,700,271,1336.55
600,700,271,1314.39
600,700,271,1289.58
600,700,271,1336.77
600,700,271,1265.3
600,800,227,1530.4
600,800,227,1543.15
600,800,227,1641.75
600,800,227,1631.54
600,800,227,1700.29
600,800,227,1796.23
600,800,227,1610.68
600,800,227,1588.26
600,800,227,1598.65
600,800,227,1556.78
600,800,227,1567.02
600,800,227,1562.76
600,800,227,1518.35
600,800,227,1564.92
600,800,227,1542.98
600,800,227,1544.98
600,800,227,1576.7
600,800,227,1493.04
600,800,227,1522.67
600,800,227,1499.36
600,900,261,1647.82
600,900,261,1788.95
600,900,261,1764.76
600,900,261,1678.54
600,900,261,1598.14
600,900,261,1652.98
600,900,261,1638.21
600,900,261,1618.01
600,900,261,1635.61
600,900,261,1633.41
600,900,261,1643.59
600,900,261,1621.05
600,900,261,1658.86
600,900,261,1676.34
600,900,261,1654.08
600,900,261,1653.5
600,900,261,1676.81
600,900,261,1650.88
600,900,261,1643.72
600,900,261,1638.25
600,1000,229,1937.34
600,1000,229,2012.77
600,1000,229,2016.61
600,1000,229,2012
600,1000,229,1978.65
600,1000,229,1973.75
600,1000,229,1989.71
600,1000,229,2010.01
600,1000,229,2002.35
600,1000,229,1952.28
600,1000,229,1897.34
600,1000,229,1888.28
600,1000,229,1905.24
600,1000,229,1895.19
600,1000,229,2003.78
600,1000,229,1918.11
600,1000,229,1907.68
600,1000,229,2027.41
600,1000,229,1956.65
600,1000,229,1961.13
700,0,0,4.74293
700,0,0,4.89495
700,0,0,6.88833
700,0,0,4.80118
700,0,0,4.77853
700,0,0,4.70271
700,0,0,7.68354
700,0,0,5.27675
700,0,0,4.73493
700,0,0,5.35519
700,0,0,5.21055
700,0,0,5.49777
700,0,0,4.70752
700,0,0,5.13049
700,0,0,8.43072
700,0,0,5.7601
700,0,0,5.89801
700,0,0,5.0377
700,0,0,5.70175
700,0,0,4.85121
700,100,-1,6.58741
700,100,-1,7.6028
700,100,-1,5.02469
700,100,-1,5.72155
700,100,-1,5.01454
700,100,-1,7.09149
700,100,-1,4.52985
700,100,-1,4.70296
700,100,-1,4.68268
700,100,-1,4.75273
700,100,-1,4.88727
700,100,-1,5.45111
700,100,-1,4.71998
700,100,-1,4.65009
700,100,-1,4.57469
700,100,-1,12.9296
700,100,-1,5.0743
700,100,-1,4.81218
700,100,-1,4.58244
700,100,-1,4.57019
700,200,-1,6.12805
700,200,-1,5.18123
700,200,-1,4.60446
700,200,-1,5.77081
700,200,-1,5.45378
700,200,-1,4.62742
700,200,-1,4.60876
700,200,-1,4.70476
700,200,-1,4.82891
700,200,-1,4.61009
700,200,-1,4.582
700,200,-1,4.66576
700,200,-1,4.66239
700,200,-1,5.39074
700,200,-1,4.86736
700,200,-1,4.71359
700,200,-1,4.63106
700,200,-1,4.67381
700,200,-1,12.7622
700,200,-1,5.43993
700,300,300,745.802
700,300,300,751.871
700,300,300,732.638
700,300,300,717.479
700,300,300,710.275
700,300,300,723.503
700,300,300,696.565
700,300,300,720.251
700,300,300,709.43
700,300,300,695.334
700,300,300,693.738
700,300,300,694.303
700,300,300,690.689
700,300,300,707.166
700,300,300,697.072
700,300,300,722.04
700,300,300,702.049
700,300,300,712.492
700,300,300,712.923
700,300,300,726.336
700,400,-1,694.116
700,400,-1,695.133
700,400,-1,698.669
700,400,-1,691.743
700,400,-1,697.502
700,400,-1,694.661
700,400,-1,688.417
700,400,-1,695.886
700,400,-1,701.156
700,400,-1,695.279
700,400,-1,689.341
700,400,-1,686.644
700,400,-1,706.619
700,400,-1,753.332
700,400,-1,692.342
700,400,-1,695.822
700,400,-1,689.645
700,400,-1,720.237
700,400,-1,694.382
700,400,-1,694.106
700,500,264,1290.19
700,500,264,1293.87
700,500,264,1293.88
700,500,264,1326.55
700,500,264,1316.28
700,500,264,1316.91
700,500,264,1311.17
700,500,264,1329.96
700,500,264,1302.89
700,500,264,1346.55
700,500,264,1348.33
700,500,264,1337.34
700,500,264,1386.39
700,500,264,1343.14
700,500,264,1398.43
700,500,264,1337.91
700,500,264,1376.93
700,500,264,1341.61
700,500,264,1348.43
700,500,264,1328.85
700,600,367,1422.65
700,600,367,1413.04
700,600,367,1436.38
700,600,367,1461.19
700,600,367,1431.31
700,600,367,1422.15
700,600,367,1417.81
700,600,367,1448.96
700,600,367,1489.35
700,600,367,1476.04
700,600,367,1423.51
700,600,367,1498.33
700,600,367,1505.74
700,600,367,1456.25
700,600,367,1419.33
700,600,367,1389.44
700,600,367,1391.4
700,600,367,1419.37
700,600,367,1446.29
700,600,367,1442.1
700,700,263,1799.7
700,700,263,1914.84
700,700,263,1820.21
700,700,263,1819.11
700,700,263,1796.97
700,700,263,1835.01
700,700,263,1808.64
700,700,263,1754.67
700,700,263,1764.32
700,700,263,1813.07
700,700,263,1805.99
700,700,263,1818.2
700,700,263,2027.53
700,700,263,1979.24
700,700,263,2040.29
700,700,263,2257.37
700,700,263,2630.91
700,700,263,2101.93
700,700,263,2195.29
700,700,263,1842.54
700,800,309,1968.4
700,800,309,2032.67
700,800,309,1936.12
700,800,309,1930.83
700,800,309,2023.14
700,800,309,2079.55
700,800,309,2033.56
700,800,309,2223.99
700,800,309,2111.38
700,800,309,2083.6
700,800,309,2196.9
700,800,309,2190.73
700,800,309,2157.13
700,800,309,2018.68
700,800,309,2147.62
700,800,309,2313.98
700,800,309,2115.29
700,800,309,2150.72
700,800,309,2249.01
700,800,309,2300.37
700,900,395,2024.07
700,900,395,2150.65
700,900,395,1989.47
700,900,395,1946.19
700,900,395,1963.82
700,900,395,1956.1
700,900,395,1950.37
700,900,395,2008.84
700,900,395,1999.44
700,900,395,1963.32
700,900,395,1976.29
700,900,395,1921.83
700,900,395,1899.25
700,900,395,1879.51
700,900,395,1920.66
700,900,395,1913.65
700,900,395,1914.73
700,900,395,1934.19
700,900,395,1975.4
700,900,395,1931.92
700,1000,306,2403.53
700,1000,306,2404.61
700,1000,306,2423.84
700,1000,306,2438.04
700,1000,306,2414.44
700,1000,306,2426.45
700,1000,306,2423.68
700,1000,306,2406.41
700,1000,306,2377.8
700,1000,306,2394.09
700,1000,306,2484.93
700,1000,306,2384.09
700,1000,306,2418.04
700,1000,306,2392.45
700,1000,306,2405.06
700,1000,306,2454.26
700,1000,306,2631.63
700,1000,306,2563.7
700,1000,306,2507.15
700,1000,306,2445.69
800,0,0,5.91869
800,0,0,5.9336
800,0,0,5.93053
800,0,0,10.9701
800,0,0,6.44526
800,0,0,5.9538
800,0,0,8.40773
800,0,0,7.70875
800,0,0,5.84401
800,0,0,5.85014
800,0,0,5.92344
800,0,0,6.05666
800,0,0,6.46665
800,0,0,5.90614
800,0,0,5.91055
800,0,0,6.1191
800,0,0,5.99185
800,0,0,5.98933
800,0,0,6.13023
800,0,0,6.00304
800,100,-1,7.3088
800,100,-1,5.95098
800,100,-1,5.98018
800,100,-1,5.99744
800,100,-1,5.87713
800,100,-1,6.02493
800,100,-1,5.94033
800,100,-1,6.78779
800,100,-1,7.83403
800,100,-1,6.03969
800,100,-1,5.85979
800,100,-1,5.83777
800,100,-1,5.90535
800,100,-1,6.13422
800,100,-1,5.9947
800,100,-1,5.88916
800,100,-1,5.96088
800,100,-1,6.07334
800,100,-1,6.74969
800,100,-1,5.8984
800,200,-1,6.08632
800,200,-1,6.21799
800,200,-1,5.97324
800,200,-1,6.0511
800,200,-1,5.98743
800,200,-1,6.15468
800,200,-1,6.00196
800,200,-1,6.03031
800,200,-1,6.0845
800,200,-1,6.0966
800,200,-1,5.9387
800,200,-1,6.0009
800,200,-1,6.00705
800,200,-1,6.22564
800,200,-1,6.11614
800,200,-1,6.34239
800,200,-1,6.00326
800,200,-1,6.08077
800,200,-1,5.99929
800,200,-1,6.04623
800,300,300,1407.51
800,300,300,1116.54
800,300,300,1086.95
800,300,300,1037.32
800,300,300,1042.88
800,300,300,1042.47
800,300,300,1153.93
800,300,300,1037.6
800,300,300,1017.44
800,300,300,1050.55
800,300,300,1025.33
800,300,300,1046.57
800,300,300,1070.6
800,300,300,1031.61
800,300,300,1039.02
800,300,300,1038.96
800,300,300,1032.14
800,300,300,1034.13
800,300,300,1042.34
800,300,300,1048.12
800,400,-1,1028.48
800,400,-1,1035.27
800,400,-1,1020.01
800,400,-1,1110.75
800,400,-1,1098.49
800,400,-1,1104.95
800,400,-1,1112.67
800,400,-1,1088.46
800,400,-1,1117.09
800,400,-1,1185.17
800,400,-1,1303.95
800,400,-1,1119.34
800,400,-1,1171.48
800,400,-1,1141.33
800,400,-1,1100.98
800,400,-1,1237.53
800,400,-1,1117.83
800,400,-1,1150.51
800,400,-1,1097.04
800,400,-1,1191.81
800,500,-1,1149.09
800,500,-1,1094.59
800,500,-1,1092.31
800,500,-1,1183.19
800,500,-1,1163.81
800,500,-1,1052.22
800,500,-1,1048.23
800,500,-1,1156.63
800,500,-1,1121.41
800,500,-1,1174.29
800,500,-1,1189.67
800,500,-1,1134.66
800,500,-1,1163.76
800,500,-1,1171.17
800,500,-1,1140.01
800,500,-1,1048.77
800,500,-1,1112.73
800,500,-1,1064.63
800,500,-1,1088.87
800,500,-1,1098.79
800,600,324,2078.44
800,600,324,2138.82
800,600,324,2095.43
800,600,324,2167.22
800,600,324,2204.62
800,600,324,2307.43
800,600,324,2344.41
800,600,324,2218.65
800,600,324,2273.22
800,600,324,2782.08
800,600,324,2997.73
800,600,324,2897.56
800,600,324,2909.22
800,600,324,2089.58
800,600,324,2882.77
800,600,324,2097.66
800,600,324,2128.85
800,600,324,2050.65
800,600,324,2013.04
800,600,324,2034.72
800,700,438,2072.59
800,700,438,2068.6
800,700,438,2061.06
800,700,438,2057.32
800,700,438,2048.11
800,700,438,2048.13
800,700,438,2034.27
800,700,438,2114.76
800,700,438,2095.95
800,700,438,2083.49
800,700,438,2017.25
800,700,438,2030.06
800,700,438,2022.83
800,700,438,2008.65
800,700,438,2160.99
800,700,438,2250.6
800,700,438,2178.01
800,700,438,2189.66
800,700,438,2333.03
800,700,438,2167.55
800,800,304,2985.78
800,800,304,2801.76
800,800,304,3179.5
800,800,304,3206.25
800,800,304,2944.7
800,800,304,3168.48
800,800,304,2899.42
800,800,304,2836.94
800,800,304,2784.27
800,800,304,3206.82
800,800,304,2908.06
800,800,304,3029.56
800,800,304,3113.31
800,800,304,3045.71
800,800,304,2919.58
800,800,304,3146.88
800,800,304,2850.51
800,800,304,3332.18
800,800,304,2959.39
800,800,304,2983.07
800,900,342,3265.97
800,900,342,3067.64
800,900,342,3780.19
800,900,342,4442.36
800,900,342,3713.24
800,900,342,3084.7
800,900,342,3171.53
800,900,342,3080.02
800,900,342,3341.7
800,900,342,4080.01
800,900,342,3273.24
800,900,342,3543.87
800,900,342,3064.3
800,900,342,3218.97
800,900,342,3316.75
800,900,342,3068.5
800,900,342,3298.45
800,900,342,3047.24
800,900,342,3005.52
800,900,342,2990.4
800,1000,396,3365.86
800,1000,396,3361.49
800,1000,396,3310.74
800,1000,396,3400.62
800,1000,396,3221.76
800,1000,396,3032.86
800,1000,396,3120.21
800,1000,396,3273.58
800,1000,396,3114.32
800,1000,396,3027.36
800,1000,396,3043.73
800,1000,396,3034.04
800,1000,396,3023.64
800,1000,396,3072.29
800,1000,396,3044.73
800,1000,396,3016.05
800,1000,396,3118.33
800,1000,396,3401.27
800,1000,396,3016.27
800,1000,396,3016.95
900,0,0,7.74645
900,0,0,10.2725
900,0,0,7.61639
900,0,0,7.5662
900,0,0,7.45047
900,0,0,7.36305
900,0,0,7.52421
900,0,0,7.88093
900,0,0,7.48954
900,0,0,7.21113
900,0,0,7.31178
900,0,0,7.41681
900,0,0,7.45796
900,0,0,7.30593
900,0,0,7.18993
900,0,0,7.35267
900,0,0,7.51737
900,0,0,7.30757
900,0,0,7.31826
900,0,0,7.39432
900,100,-1,8.03328
900,100,-1,7.72072
900,100,-1,7.20439
900,100,-1,7.41228
900,100,-1,7.33546
900,100,-1,7.73125
900,100,-1,7.5688
900,100,-1,7.37091
900,100,-1,7.35622
900,100,-1,7.31925
900,100,-1,7.48197
900,100,-1,7.32701
900,100,-1,7.30818
900,100,-1,7.39442
900,100,-1,7.45902
900,100,-1,7.34468
900,100,-1,7.36946
900,100,-1,7.38035
900,100,-1,7.48934
900,100,-1,7.35483
900,200,-1,7.81678
900,200,-1,7.73161
900,200,-1,7.49315
900,200,-1,7.43191
900,200,-1,7.34856
900,200,-1,7.34705
900,200,-1,7.38075
900,200,-1,7.39277
900,200,-1,7.41094
900,200,-1,7.26298
900,200,-1,7.32405
900,200,-1,7.45865
900,200,-1,7.48304
900,200,-1,7.45751
900,200,-1,7.52574
900,200,-1,7.55045
900,200,-1,7.29712
900,200,-1,7.31586
900,200,-1,7.20662
900,200,-1,15.9528
900,300,300,1410.19
900,300,300,1398.09
900,300,300,1398.32
900,300,300,1357.17
900,300,300,1396.21
900,300,300,1421.52
900,300,300,1327.49
900,300,300,1337.64
900,300,300,1347.17
900,300,300,1323.57
900,300,300,1477.91
900,300,300,1672.43
900,300,300,1340.57
900,300,300,1379.53
900,300,300,1368.91
900,300,300,1362.36
900,300,300,1400.57
900,300,300,1306.28
900,300,300,1342.49
900,300,300,1309.96
900,400,400,1466.5
900,400,400,1468.25
900,400,400,1471.1
900,400,400,1437.55
900,400,400,1453.01
900,400,400,1443.69
900,400,400,1489.87
900,400,400,1473.38
900,400,400,1477.33
900,400,400,1448.34
900,400,400,1458.39
900,400,400,1452.46
900,400,400,1493.52
900,400,400,1510.68
900,400,400,1487.76
900,400,400,1443.31
900,400,400,1441.78
900,400,400,1465.77
900,400,400,1543.11
900,400,400,1567.44
900,500,-1,1657.56
900,500,-1,2192.14
900,500,-1,1681.78
900,500,-1,1607.26
900,500,-1,1564.47
900,500,-1,1551.62
900,500,-1,1594.71
900,500,-1,1570.66
900,500,-1,1564.69
900,500,-1,1589.84
900,500,-1,1557.11
900,500,-1,1576.03
900,500,-1,1593.3
900,500,-1,1639.35
900,500,-1,1601.65
900,500,-1,1614.87
900,500,-1,1598.41
900,500,-1,1599.55
900,500,-1,1584.78
900,500,-1,1562.4
900,600,303,2659
900,600,303,2632.37
900,600,303,2679.18
900,600,303,2633.26
900,600,303,2772.76
900,600,303,2639.44
900,600,303,2625.46
900,600,303,2688.66
900,600,303,2907.46
900,600,303,3277
900,600,303,2682.04
900,600,303,2699.19
900,600,303,2706.14
900,600,303,2726.23
900,600,303,2854.83
900,600,303,2656.69
900,600,303,2636.05
900,600,303,2602.48
900,600,303,2626.16
900,600,303,2638.17
900,700,382,2880.35
900,700,382,2897.4
900,700,382,2895.55
900,700,382,3072.82
900,700,382,2966.87
900,700,382,3371.28
900,700,382,3209.03
900,700,382,3521.74
900,700,382,3458.77
900,700,382,3258.34
900,700,382,3230.87
900,700,382,3269.27
900,700,382,2870.96
900,700,382,2883.08
900,700,382,2913.88
900,700,382,2893.84
900,700,382,3500.01
900,700,382,3468.11
900,700,382,2971.21
900,700,382,3018.57
900,800,493,3056.56
900,800,493,3035.91
900,800,493,2992.99
900,800,493,3063.04
900,800,493,3074.74
900,800,493,3182.19
900,800,493,3115.61
900,800,493,3223.93
900,800,493,3065.96
900,800,493,3287.27
900,800,493,3363.28
900,800,493,3175.81
900,800,493,3001.99
900,800,493,3112.08
900,800,493,3029.64
900,800,493,3290.38
900,800,493,3129.23
900,800,493,3547.82
900,800,493,3224.28
900,800,493,3055.92
900,900,341,3969.51
900,900,341,4074.15
900,900,341,4134.55
900,900,341,4525.8
900,900,341,3972.14
900,900,341,3997.48
900,900,341,4075.08
900,900,341,4338.02
900,900,341,4497.09
900,900,341,4226.92
900,900,341,4261.05
900,900,341,4844.21
900,900,341,4009.01
900,900,341,3946.88
900,900,341,4009.06
900,900,341,4164.11
900,900,341,4092.57
900,900,341,4319.6
900,900,341,4231.72
900,900,341,4010.83
900,1000,391,4184.01
900,1000,391,4205.63
900,1000,391,4239.56
900,1000,391,4233.61
900,1000,391,4210.31
900,1000,391,4269.51
900,1000,391,4183.89
900,1000,391,4220.85
900,1000,391,4118.32
900,1000,391,4163.98
900,1000,391,4286.89
900,1000,391,4227.72
900,1000,391,4234.29
900,1000,391,4188.66
900,1000,391,4206.45
900,1000,391,4215.79
900,1000,391,4155.16
900,1000,391,4149.3
900,1000,391,4159.25
900,1000,391,4112.89
1000,0,0,13.5213
1000,0,0,10.1879
1000,0,0,9.47672
1000,0,0,9.14285
1000,0,0,9.80059
1000,0,0,11.2491
1000,0,0,9.71353
1000,0,0,9.55827
1000,0,0,10.1787
1000,0,0,9.43774
1000,0,0,9.20119
1000,0,0,10.2502
1000,0,0,10.5407
1000,0,0,9.51817
1000,0,0,9.76124
1000,0,0,9.72048
1000,0,0,9.33144
1000,0,0,9.23809
1000,0,0,9.29704
1000,0,0,10.6363
1000,100,-1,11.5089
1000,100,-1,9.74463
1000,100,-1,9.53085
1000,100,-1,10.4312
1000,100,-1,9.60694
1000,100,-1,10.4819
1000,100,-1,9.54338
1000,100,-1,9.57402
1000,100,-1,9.36443
1000,100,-1,9.74053
1000,100,-1,9.42595
1000,100,-1,9.33448
1000,100,-1,10.7495
1000,100,-1,9.70867
1000,100,-1,9.71289
1000,100,-1,10.2006
1000,100,-1,9.83323
1000,100,-1,10.5651
1000,100,-1,10.348
1000,100,-1,9.47308
1000,200,-1,10.6217
1000,200,-1,10.7859
1000,200,-1,9.41285
1000,200,-1,10.5677
1000,200,-1,10.4696
1000,200,-1,9.33834
1000,200,-1,10.7552
1000,200,-1,10.3062
1000,200,-1,9.52217
1000,200,-1,10.9828
1000,200,-1,10.3581
1000,200,-1,10.0347
1000,200,-1,20.3969
1000,200,-1,13.0714
1000,200,-1,9.69724
1000,200,-1,10.9215
1000,200,-1,9.26654
1000,200,-1,10.8713
1000,200,-1,9.4357
1000,200,-1,9.5959
1000,300,-1,10.8553
1000,300,-1,11.5124
1000,300,-1,9.37585
1000,300,-1,10.7699
1000,300,-1,9.26349
1000,300,-1,9.62118
1000,300,-1,10.5297
1000,300,-1,9.64064
1000,300,-1,9.35588
1000,300,-1,10.8255
1000,300,-1,10.157
1000,300,-1,11.1494
1000,300,-1,12.0139
1000,300,-1,10.1753
1000,300,-1,10.5493
1000,300,-1,10.4007
1000,300,-1,10.5671
1000,300,-1,9.60067
1000,300,-1,9.69233
1000,300,-1,9.42201
1000,400,400,2062.6
1000,400,400,2062.67
1000,400,400,2101.34
1000,400,400,2089.91
1000,400,400,2114.05
1000,400,400,2078.66
1000,400,400,2057.42
1000,400,400,2081.04
1000,400,400,2065.48
1000,400,400,2059.65
1000,400,400,2070.45
1000,400,400,2065.76
1000,400,400,2062.14
1000,400,400,2041.45
1000,400,400,2013.23
1000,400,400,2047.23
1000,400,400,2031.53
1000,400,400,2076.47
1000,400,400,2053.75
1000,400,400,2072.82
1000,500,-1,2084.02
1000,500,-1,2072.68
1000,500,-1,2087.53
1000,500,-1,2126.04
1000,500,-1,2101.89
1000,500,-1,2073
1000,500,-1,2062.25
1000,500,-1,2109.22
1000,500,-1,2055.26
1000,500,-1,2047.26
1000,500,-1,2044.4
1000,500,-1,2075.26
1000,500,-1,2047.72
1000,500,-1,2046.98
1000,500,-1,2061.69
1000,500,-1,2060.66
1000,500,-1,2082.98
1000,500,-1,2076.12
1000,500,-1,2052.24
1000,500,-1,2048.09
1000,600,-1,2295.81
1000,600,-1,2285.96
1000,600,-1,2295.21
1000,600,-1,2272.96
1000,600,-1,2266.77
1000,600,-1,2288.4
1000,600,-1,2347.08
1000,600,-1,2310.15
1000,600,-1,2296.59
1000,600,-1,2251.81
1000,600,-1,2248.61
1000,600,-1,2253.27
1000,600,-1,2242.88
1000,600,-1,2266.28
1000,600,-1,2314.51
1000,600,-1,2312.21
1000,600,-1,2234.67
1000,600,-1,2242.08
1000,600,-1,2261
1000,600,-1,2260.68
1000,700,352,3854.71
1000,700,352,3815.95
1000,700,352,3836
1000,700,352,3911.81
1000,700,352,3849.27
1000,700,352,3808.78
1000,700,352,3825.76
1000,700,352,3817.86
1000,700,352,3810.14
1000,700,352,3817.57
1000,700,352,3831.71
1000,700,352,3918.4
1000,700,352,3843.97
1000,700,352,3813.6
1000,700,352,3838.47
1000,700,352,3814.16
1000,700,352,3872.88
1000,700,352,3889.5
1000,700,352,3840.23
1000,700,352,3930.37
1000,800,482,4060.72
1000,800,482,4255.77
1000,800,482,4017.77
1000,800,482,4042.8
1000,800,482,4075.95
1000,800,482,4031.44
1000,800,482,4113.38
1000,800,482,3972.16
1000,800,482,3987.09
1000,800,482,3990.03
1000,800,482,3987.98
1000,800,482,4007.67
1000,800,482,4028.18
1000,800,482,4006.65
1000,800,482,3986.38
1000,800,482,3958.01
1000,800,482,3954.65
1000,800,482,3998.42
1000,800,482,3964.86
1000,800,482,3959.27
1000,900,596,3968.82
1000,900,596,3949.43
1000,900,596,3932.7
1000,900,596,3984.93
1000,900,596,3936.28
1000,900,596,3944.42
1000,900,596,3908.83
1000,900,596,3937.56
1000,900,596,3994.14
1000,900,596,3996.85
1000,900,596,3928.49
1000,900,596,3905.29
1000,900,596,3937.07
1000,900,596,3914.76
1000,900,596,3975.3
1000,900,596,3925.52
1000,900,596,3918
1000,900,596,3920.49
1000,900,596,3932.01
1000,900,596,3920.23
1000,1000,367,5616.7
1000,1000,367,5586.91
1000,1000,367,5554.05
1000,1000,367,5569.71
1000,1000,367,5586.43
1000,1000,367,5530.57
1000,1000,367,5599.78
1000,1000,367,5815.77
1000,1000,367,5574.88
1000,1000,367,5544.17
1000,1000,367,5567.16
1000,1000,367,5596.08
1000,1000,367,5618.06
1000,1000,367,5597.01
1000,1000,367,5590.1
1000,1000,367,5594.15
1000,1000,367,5618.45
1000,1000,367,5564.95
1000,1000,367,5520.06
1000,1000,367,5551.33
