n,V,resultado,tiempo (fuerzabruta)
2,160,-1,0.024488
2,160,-1,0.019888
2,160,-1,0.019863
2,160,-1,0.026975
2,160,-1,0.025512
2,160,-1,0.028788
2,160,-1,0.028275
2,160,-1,0.027088
2,160,-1,0.01985
2,160,-1,0.026163
2,160,-1,0.027763
2,160,-1,0.026675
2,160,-1,0.026913
2,160,-1,0.027525
2,160,-1,0.027751
2,160,-1,0.02025
2,160,-1,0.020525
2,170,-1,0.0285
2,170,-1,0.020026
2,170,-1,0.038688
2,170,-1,0.01925
2,170,-1,0.019312
2,170,-1,0.027101
2,170,-1,0.02895
2,170,-1,0.019163
2,170,-1,0.027426
2,170,-1,0.027776
2,170,-1,0.02
2,170,-1,0.025425
2,170,-1,0.026538
2,170,-1,0.020613
2,170,-1,3.41466
2,170,-1,0.019537
2,170,-1,0.044276
2,170,-1,0.056938
2,170,-1,0.019075
2,170,-1,0.029575
2,180,-1,0.030925
2,180,-1,0.029063
2,180,-1,0.019938
2,180,-1,0.029363
2,180,-1,0.028437
2,180,-1,0.023751
2,180,-1,0.019887
2,180,-1,0.020788
2,180,-1,0.026938
2,180,-1,0.024551
2,180,-1,0.019525
2,180,-1,0.020338
2,180,-1,0.044651
2,180,-1,0.019413
2,180,-1,0.024463
2,180,-1,0.019476
2,180,-1,0.019938
2,180,-1,0.0204
2,180,-1,0.030038
2,180,-1,0.028413
2,190,-1,0.028
2,190,-1,0.024988
2,190,-1,0.028926
2,190,-1,0.026425
2,190,-1,0.02745
2,190,-1,0.020863
2,190,-1,0.030788
2,190,-1,0.019388
2,190,-1,0.028025
2,190,-1,0.0207
2,190,-1,0.020463
2,190,-1,0.02035
2,190,-1,0.023312
2,190,-1,0.019513
2,190,-1,0.0246
2,190,-1,0.025738
2,190,-1,0.02515
2,190,-1,0.030038
2,190,-1,0.01965
2,190,-1,0.0192
2,200,-1,0.125915
2,200,-1,0.028451
2,200,-1,0.025188
2,200,-1,0.019625
2,200,-1,0.027338
2,200,-1,0.027876
2,200,-1,0.025613
2,200,-1,0.023463
2,200,-1,0.032138
2,200,-1,0.026938
2,200,-1,0.020462
2,200,-1,0.027426
2,200,-1,0.027988
2,200,-1,0.027188
2,200,-1,0.026088
2,200,-1,0.019351
2,200,-1,0.019513
2,200,-1,0.019837
2,200,-1,0.025013
2,200,-1,0.026375
3,0,0,0.037976
3,0,0,0.039514
3,0,0,0.039925
3,0,0,0.033713
3,0,0,0.031738
3,0,0,0.03685
3,0,0,0.038963
3,0,0,0.031501
3,0,0,0.042901
3,0,0,0.040776
3,0,0,0.039201
3,0,0,0.036288
3,0,0,0.148327
3,0,0,0.034763
3,0,0,0.033601
3,0,0,0.035826
3,0,0,0.039388
3,0,0,0.031813
3,0,0,0.037388
3,0,0,0.03805
3,10,-1,0.0383
3,10,-1,0.030701
3,10,-1,0.037038
3,10,-1,0.031601
3,10,-1,0.031638
3,10,-1,0.030788
3,10,-1,0.035001
3,10,-1,0.031326
3,10,-1,0.036438
3,10,-1,0.032113
3,10,-1,0.038351
3,10,-1,0.038301
3,10,-1,0.035538
3,10,-1,0.039463
3,10,-1,0.039375
3,10,-1,0.039613
3,10,-1,0.036401
3,10,-1,0.031826
3,10,-1,0.038976
3,10,-1,0.038901
3,20,2,0.031963
3,20,2,0.038963
3,20,2,0.035751
3,20,2,0.038876
3,20,2,0.037026
3,20,2,0.031188
3,20,2,0.0326
3,20,2,0.040076
3,20,2,0.036588
3,20,2,0.042014
3,20,2,0.040776
3,20,2,0.038013
3,20,2,0.040826
3,20,2,0.039276
3,20,2,0.033038
3,20,2,0.036413
3,20,2,0.039013
3,20,2,0.032275
3,20,2,0.031076
3,20,2,0.039088
3,30,-1,0.039163
3,30,-1,0.031363
3,30,-1,0.034726
3,30,-1,0.03285
3,30,-1,0.038126
3,30,-1,0.040313
3,30,-1,0.03885
3,30,-1,0.030838
3,30,-1,0.035363
3,30,-1,0.040438
3,30,-1,0.040676
3,30,-1,0.031013
3,30,-1,0.0327
3,30,-1,0.036901
3,30,-1,0.030838
3,30,-1,0.0353
3,30,-1,0.031988
3,30,-1,0.03865
3,30,-1,0.055901
3,30,-1,0.034625
3,40,-1,0.040613
3,40,-1,0.04025
3,40,-1,0.043476
3,40,-1,0.031163
3,40,-1,0.040325
3,40,-1,0.0361
3,40,-1,0.0386
3,40,-1,0.042013
3,40,-1,0.040539
3,40,-1,0.039464
3,40,-1,0.0308
3,40,-1,0.031413
3,40,-1,0.03105
3,40,-1,0.040113
3,40,-1,0.033639
3,40,-1,0.03085
3,40,-1,0.031263
3,40,-1,0.037338
3,40,-1,0.031838
3,40,-1,0.031388
3,50,-1,0.037039
3,50,-1,0.039401
3,50,-1,0.031663
3,50,-1,0.039189
3,50,-1,0.034938
3,50,-1,0.034963
3,50,-1,0.039963
3,50,-1,0.033138
3,50,-1,0.032538
3,50,-1,0.038025
3,50,-1,0.031901
3,50,-1,0.038976
3,50,-1,0.038038
3,50,-1,0.035239
3,50,-1,0.037963
3,50,-1,0.031588
3,50,-1,0.031913
3,50,-1,0.038926
3,50,-1,0.038376
3,50,-1,0.032513
3,60,-1,0.038613
3,60,-1,0.038363
3,60,-1,0.033025
3,60,-1,0.0312
3,60,-1,0.038126
3,60,-1,0.04335
3,60,-1,0.031738
3,60,-1,0.037888
3,60,-1,0.038301
3,60,-1,0.034888
3,60,-1,0.040388
3,60,-1,0.044701
3,60,-1,0.035413
3,60,-1,0.040401
3,60,-1,0.041401
3,60,-1,0.03685
3,60,-1,0.031963
3,60,-1,0.031976
3,60,-1,0.039451
3,60,-1,0.03825
3,70,-1,0.041101
3,70,-1,0.039188
3,70,-1,0.031888
3,70,-1,0.036638
3,70,-1,0.035238
3,70,-1,0.031588
3,70,-1,0.039626
3,70,-1,0.03755
3,70,-1,0.037451
3,70,-1,0.036338
3,70,-1,0.032101
3,70,-1,0.038338
3,70,-1,0.036038
3,70,-1,0.031226
3,70,-1,0.037151
3,70,-1,0.032076
3,70,-1,0.042638
3,70,-1,0.039338
3,70,-1,0.035538
3,70,-1,0.032625
3,80,-1,0.039963
3,80,-1,0.036451
3,80,-1,0.031913
3,80,-1,0.030325
3,80,-1,0.035101
3,80,-1,0.033838
3,80,-1,0.03435
3,80,-1,0.039363
3,80,-1,0.030788
3,80,-1,0.031963
3,80,-1,0.039151
3,80,-1,0.031151
3,80,-1,0.036788
3,80,-1,0.039926
3,80,-1,0.033413
3,80,-1,0.038214
3,80,-1,0.030763
3,80,-1,0.031726
3,80,-1,4.50938
3,80,-1,0.035488
3,90,-1,0.034701
3,90,-1,0.035651
3,90,-1,0.031763
3,90,-1,0.031188
3,90,-1,0.041301
3,90,-1,0.03525
3,90,-1,0.032451
3,90,-1,0.038113
3,90,-1,0.037838
3,90,-1,0.032026
3,90,-1,0.032226
3,90,-1,0.040863
3,90,-1,0.031388
3,90,-1,0.035988
3,90,-1,0.031026
3,90,-1,0.036938
3,90,-1,0.0358
3,90,-1,0.032213
3,90,-1,0.032676
3,90,-1,0.032288
3,100,-1,0.032413
3,100,-1,0.032776
3,100,-1,0.032063
3,100,-1,0.032738
3,100,-1,0.0422
3,100,-1,0.038525
3,100,-1,0.039576
3,100,-1,0.039875
3,100,-1,0.031676
3,100,-1,0.039188
3,100,-1,0.031725
3,100,-1,0.035388
3,100,-1,0.056426
3,100,-1,0.039763
3,100,-1,0.035151
3,100,-1,0.038351
3,100,-1,0.036626
3,100,-1,0.039489
3,100,-1,0.034751
3,100,-1,0.032601
3,110,-1,0.0372
3,110,-1,0.038538
3,110,-1,0.035264
3,110,-1,0.03355
3,110,-1,0.032175
3,110,-1,0.031288
3,110,-1,0.037238
3,110,-1,0.036451
3,110,-1,0.031526
3,110,-1,1.30861
3,110,-1,0.031038
3,110,-1,0.030826
3,110,-1,0.037476
3,110,-1,0.039239
3,110,-1,0.0383
3,110,-1,0.031238
3,110,-1,0.031863
3,110,-1,0.036576
3,110,-1,0.038189
3,110,-1,0.031375
3,120,-1,0.0305
3,120,-1,0.031351
3,120,-1,0.038464
3,120,-1,0.048263
3,120,-1,0.036651
3,120,-1,0.035813
3,120,-1,0.031863
3,120,-1,0.03085
3,120,-1,0.031988
3,120,-1,0.031413
3,120,-1,0.043788
3,120,-1,0.071002
3,120,-1,0.0389
3,120,-1,0.035525
3,120,-1,0.03975
3,120,-1,0.031838
3,120,-1,0.040263
3,120,-1,0.041888
3,120,-1,0.031951
3,120,-1,0.033526
3,130,-1,0.036313
3,130,-1,0.040413
3,130,-1,0.03425
3,130,-1,0.03645
3,130,-1,0.035014
3,130,-1,0.030951
3,130,-1,0.0403
3,130,-1,0.042439
3,130,-1,0.041375
3,130,-1,0.039251
3,130,-1,0.041876
3,130,-1,0.03125
3,130,-1,0.030475
3,130,-1,0.035788
3,130,-1,0.038313
3,130,-1,0.045013
3,130,-1,0.036163
3,130,-1,0.037326
3,130,-1,0.035888
3,130,-1,0.032301
3,140,-1,0.039163
3,140,-1,0.03235
3,140,-1,0.038913
3,140,-1,0.039239
3,140,-1,0.032463
3,140,-1,0.039488
3,140,-1,0.038863
3,140,-1,0.038126
3,140,-1,0.049413
3,140,-1,0.036276
3,140,-1,0.036426
3,140,-1,0.031201
3,140,-1,0.074026
3,140,-1,0.036688
3,140,-1,0.032588
3,140,-1,0.037676
3,140,-1,0.039675
3,140,-1,0.031851
3,140,-1,0.036938
3,140,-1,0.034476
3,150,-1,0.036775
3,150,-1,0.135065
3,150,-1,0.031325
3,150,-1,0.031975
3,150,-1,0.062388
3,150,-1,0.056763
3,150,-1,0.038263
3,150,-1,0.036426
3,150,-1,0.032013
3,150,-1,0.041001
3,150,-1,0.036039
3,150,-1,0.0396
3,150,-1,0.031576
3,150,-1,0.040238
3,150,-1,0.041239
3,150,-1,0.038463
3,150,-1,0.031525
3,150,-1,0.042588
3,150,-1,0.030913
3,150,-1,0.039313
3,160,-1,0.039825
3,160,-1,0.036513
3,160,-1,0.03175
3,160,-1,0.037251
3,160,-1,0.037214
3,160,-1,0.089051
3,160,-1,0.039325
3,160,-1,0.034876
3,160,-1,0.038613
3,160,-1,0.037151
3,160,-1,0.111077
3,160,-1,0.031726
3,160,-1,0.031438
3,160,-1,0.042913
3,160,-1,0.041126
3,160,-1,0.036551
3,160,-1,0.0393
3,160,-1,0.035188
3,160,-1,0.035701
3,160,-1,0.031926
3,170,-1,0.057776
3,170,-1,0.038126
3,170,-1,0.038626
3,170,-1,0.039588
3,170,-1,0.031376
3,170,-1,0.038163
3,170,-1,0.038125
3,170,-1,0.060501
3,170,-1,0.031863
3,170,-1,0.038313
3,170,-1,0.0391
3,170,-1,0.035801
3,170,-1,0.031601
3,170,-1,0.038789
3,170,-1,0.03635
3,170,-1,0.040001
3,170,-1,0.036226
3,170,-1,0.031113
3,170,-1,0.030701
3,170,-1,0.039025
3,180,-1,0.039851
3,180,-1,0.037788
3,180,-1,0.105752
3,180,-1,0.035438
3,180,-1,0.037376
3,180,-1,0.038901
3,180,-1,0.034838
3,180,-1,0.035613
3,180,-1,0.039601
3,180,-1,0.035139
3,180,-1,0.036063
3,180,-1,0.036925
3,180,-1,0.030713
3,180,-1,0.056088
3,180,-1,0.062476
3,180,-1,0.041401
3,180,-1,0.060014
3,180,-1,0.138165
3,180,-1,0.032463
3,180,-1,0.031751
3,190,-1,0.038488
3,190,-1,0.031526
3,190,-1,0.035375
3,190,-1,0.031225
3,190,-1,0.035588
3,190,-1,0.039775
3,190,-1,0.031038
3,190,-1,0.031563
3,190,-1,0.036725
3,190,-1,0.036963
3,190,-1,0.031325
3,190,-1,0.032513
3,190,-1,0.032426
3,190,-1,0.035151
3,190,-1,0.0318
3,190,-1,0.066026
3,190,-1,0.037088
3,190,-1,0.031188
3,190,-1,0.031
3,190,-1,0.034438
3,200,-1,0.038376
3,200,-1,0.030238
3,200,-1,0.030538
3,200,-1,0.035363
3,200,-1,0.035663
3,200,-1,0.037513
3,200,-1,0.035663
3,200,-1,0.038688
3,200,-1,0.037175
3,200,-1,0.037388
3,200,-1,0.038188
3,200,-1,0.031138
3,200,-1,0.038363
3,200,-1,0.031701
3,200,-1,0.0314
3,200,-1,0.030975
3,200,-1,0.041351
3,200,-1,0.033476
3,200,-1,0.032276
3,200,-1,0.032013
4,0,0,0.065926
4,0,0,0.057388
4,0,0,0.063638
4,0,0,0.056589
4,0,0,0.057176
4,0,0,0.065401
4,0,0,0.057163
4,0,0,0.061551
4,0,0,0.057714
4,0,0,0.069376
4,0,0,0.060576
4,0,0,0.060076
4,0,0,0.058263
4,0,0,0.065239
4,0,0,0.060901
4,0,0,0.058364
4,0,0,0.059976
4,0,0,0.063226
4,0,0,0.059788
4,0,0,0.063539
4,10,-1,0.055976
4,10,-1,0.056901
4,10,-1,0.059551
4,10,-1,0.76395
4,10,-1,0.065164
4,10,-1,0.064201
4,10,-1,0.104039
4,10,-1,0.063338
4,10,-1,0.061651
4,10,-1,0.065514
4,10,-1,0.060789
4,10,-1,0.064926
4,10,-1,0.064938
4,10,-1,0.065114
4,10,-1,0.064439
4,10,-1,0.059089
4,10,-1,0.056213
4,10,-1,0.057001
4,10,-1,2.0515
4,10,-1,0.062339
4,20,2,0.064076
4,20,2,0.056625
4,20,2,0.199665
4,20,2,0.063726
4,20,2,0.064201
4,20,2,0.063138
4,20,2,0.060976
4,20,2,0.059489
4,20,2,0.060188
4,20,2,0.060739
4,20,2,0.058376
4,20,2,0.056751
4,20,2,0.062614
4,20,2,0.057326
4,20,2,0.057088
4,20,2,0.15764
4,20,2,0.063913
4,20,2,0.057313
4,20,2,0.057239
4,20,2,0.064289
4,30,2,0.056376
4,30,2,0.063988
4,30,2,0.057713
4,30,2,0.061301
4,30,2,0.063326
4,30,2,0.057601
4,30,2,0.067914
4,30,2,0.060964
4,30,2,0.063464
4,30,2,0.058476
4,30,2,0.064164
4,30,2,0.056476
4,30,2,0.060188
4,30,2,0.055513
4,30,2,0.055626
4,30,2,0.060889
4,30,2,0.066776
4,30,2,0.061239
4,30,2,0.056413
4,30,2,0.057513
4,40,-1,0.056389
4,40,-1,0.064226
4,40,-1,0.056151
4,40,-1,0.057451
4,40,-1,0.064976
4,40,-1,0.063076
4,40,-1,0.061563
4,40,-1,0.055776
4,40,-1,0.056113
4,40,-1,0.064326
4,40,-1,0.063976
4,40,-1,0.064826
4,40,-1,0.062464
4,40,-1,0.065301
4,40,-1,0.063726
4,40,-1,0.065388
4,40,-1,0.072751
4,40,-1,0.060976
4,40,-1,0.066388
4,40,-1,0.056076
4,50,-1,0.059838
4,50,-1,0.061288
4,50,-1,0.061738
4,50,-1,0.118002
4,50,-1,0.055838
4,50,-1,0.061214
4,50,-1,0.066839
4,50,-1,0.056426
4,50,-1,0.064739
4,50,-1,0.059326
4,50,-1,0.062151
4,50,-1,0.058588
4,50,-1,0.064451
4,50,-1,0.060876
4,50,-1,0.055626
4,50,-1,0.063926
4,50,-1,0.079689
4,50,-1,0.064576
4,50,-1,0.059788
4,50,-1,0.064851
4,60,-1,0.060101
4,60,-1,0.063638
4,60,-1,0.140365
4,60,-1,0.057401
4,60,-1,0.067163
4,60,-1,0.063801
4,60,-1,0.056263
4,60,-1,0.056664
4,60,-1,0.063326
4,60,-1,0.063326
4,60,-1,0.060501
4,60,-1,0.062226
4,60,-1,0.064714
4,60,-1,0.064639
4,60,-1,0.062413
4,60,-1,1.97418
4,60,-1,0.061401
4,60,-1,0.060514
4,60,-1,0.066614
4,60,-1,0.084839
4,70,-1,0.065126
4,70,-1,0.065963
4,70,-1,0.060351
4,70,-1,0.063313
4,70,-1,0.090251
4,70,-1,0.055851
4,70,-1,0.057988
4,70,-1,0.655273
4,70,-1,0.064489
4,70,-1,0.063876
4,70,-1,0.057326
4,70,-1,0.057338
4,70,-1,0.060476
4,70,-1,0.063251
4,70,-1,0.060538
4,70,-1,0.056076
4,70,-1,0.116276
4,70,-1,0.056801
4,70,-1,0.066251
4,70,-1,0.063214
4,80,-1,0.064251
4,80,-1,0.061089
4,80,-1,0.055626
4,80,-1,0.057226
4,80,-1,0.057589
4,80,-1,0.063513
4,80,-1,0.071776
4,80,-1,0.061789
4,80,-1,0.056676
4,80,-1,0.061264
4,80,-1,0.056838
4,80,-1,0.064638
4,80,-1,1.14719
4,80,-1,0.065226
4,80,-1,0.064276
4,80,-1,0.055888
4,80,-1,0.064076
4,80,-1,0.062214
4,80,-1,0.066876
4,80,-1,0.063414
4,90,-1,0.055726
4,90,-1,0.057526
4,90,-1,0.056476
4,90,-1,0.056376
4,90,-1,0.057876
4,90,-1,0.060926
4,90,-1,0.063839
4,90,-1,0.055301
4,90,-1,0.057001
4,90,-1,0.062026
4,90,-1,0.055438
4,90,-1,0.066376
4,90,-1,0.065851
4,90,-1,0.056263
4,90,-1,0.066051
4,90,-1,0.067913
4,90,-1,0.061888
4,90,-1,0.056013
4,90,-1,0.061351
4,90,-1,0.056501
4,100,-1,0.056651
4,100,-1,0.064226
4,100,-1,0.061226
4,100,-1,0.063664
4,100,-1,0.055801
4,100,-1,0.055689
4,100,-1,0.064201
4,100,-1,2.84172
4,100,-1,0.063226
4,100,-1,0.062239
4,100,-1,0.055663
4,100,-1,0.063776
4,100,-1,0.063814
4,100,-1,0.055876
4,100,-1,0.060313
4,100,-1,0.060826
4,100,-1,0.060001
4,100,-1,0.062289
4,100,-1,0.060663
4,100,-1,0.060451
4,110,-1,0.065201
4,110,-1,0.061076
4,110,-1,0.056238
4,110,-1,0.055763
4,110,-1,0.061176
4,110,-1,0.061751
4,110,-1,0.058901
4,110,-1,0.063826
4,110,-1,0.064988
4,110,-1,0.064364
4,110,-1,0.064313
4,110,-1,0.064014
4,110,-1,0.065863
4,110,-1,0.057164
4,110,-1,0.066651
4,110,-1,0.063926
4,110,-1,0.062551
4,110,-1,0.059476
4,110,-1,0.138678
4,110,-1,0.062476
4,120,-1,0.057438
4,120,-1,0.056226
4,120,-1,0.056264
4,120,-1,0.056751
4,120,-1,0.060913
4,120,-1,0.068164
4,120,-1,0.059326
4,120,-1,0.057263
4,120,-1,0.063564
4,120,-1,0.065563
4,120,-1,0.056401
4,120,-1,0.056189
4,120,-1,0.063364
4,120,-1,0.065564
4,120,-1,0.062288
4,120,-1,0.063451
4,120,-1,0.117152
4,120,-1,0.059201
4,120,-1,0.055751
4,120,-1,0.057076
4,130,-1,0.055864
4,130,-1,0.065901
4,130,-1,0.059726
4,130,-1,0.057151
4,130,-1,0.058414
4,130,-1,0.062201
4,130,-1,0.060376
4,130,-1,4.78681
4,130,-1,0.062989
4,130,-1,0.165391
4,130,-1,0.064888
4,130,-1,0.064114
4,130,-1,0.063313
4,130,-1,0.092964
4,130,-1,0.062138
4,130,-1,0.061426
4,130,-1,0.064151
4,130,-1,0.067364
4,130,-1,0.057026
4,130,-1,0.059713
4,140,-1,0.075463
4,140,-1,0.056701
4,140,-1,0.062451
4,140,-1,0.064726
4,140,-1,0.061364
4,140,-1,0.059163
4,140,-1,0.057226
4,140,-1,0.057263
4,140,-1,0.062776
4,140,-1,0.065313
4,140,-1,0.062738
4,140,-1,0.057851
4,140,-1,0.060701
4,140,-1,0.065601
4,140,-1,1.72911
4,140,-1,0.060464
4,140,-1,0.060588
4,140,-1,0.055914
4,140,-1,0.062713
4,140,-1,0.055864
4,150,-1,0.060788
4,150,-1,0.064551
4,150,-1,0.065876
4,150,-1,0.056376
4,150,-1,0.056276
4,150,-1,0.060976
4,150,-1,0.057514
4,150,-1,0.056351
4,150,-1,0.056013
4,150,-1,0.069801
4,150,-1,0.066176
4,150,-1,0.060138
4,150,-1,0.064289
4,150,-1,1.7001
4,150,-1,0.080676
4,150,-1,0.063001
4,150,-1,0.057926
4,150,-1,0.059763
4,150,-1,0.114564
4,150,-1,0.063764
4,160,-1,0.056801
4,160,-1,0.055638
4,160,-1,0.057601
4,160,-1,0.056276
4,160,-1,0.063001
4,160,-1,0.057264
4,160,-1,0.061639
4,160,-1,0.061776
4,160,-1,0.494058
4,160,-1,0.064851
4,160,-1,0.060851
4,160,-1,0.146652
4,160,-1,0.064714
4,160,-1,0.064239
4,160,-1,0.059938
4,160,-1,0.061051
4,160,-1,0.061163
4,160,-1,0.064488
4,160,-1,0.056326
4,160,-1,0.056576
4,170,-1,0.062614
4,170,-1,0.056201
4,170,-1,0.060276
4,170,-1,0.056363
4,170,-1,0.058088
4,170,-1,0.055838
4,170,-1,0.062926
4,170,-1,0.064339
4,170,-1,0.068038
4,170,-1,0.064614
4,170,-1,0.062076
4,170,-1,0.062751
4,170,-1,0.064376
4,170,-1,0.056251
4,170,-1,0.11054
4,170,-1,0.056826
4,170,-1,0.065213
4,170,-1,0.087027
4,170,-1,0.055776
4,170,-1,0.067301
4,180,-1,0.065014
4,180,-1,0.056488
4,180,-1,0.063326
4,180,-1,0.058114
4,180,-1,0.061701
4,180,-1,0.062726
4,180,-1,0.056451
4,180,-1,0.061238
4,180,-1,0.063389
4,180,-1,0.063663
4,180,-1,0.055963
4,180,-1,2.21655
4,180,-1,0.062176
4,180,-1,0.056426
4,180,-1,0.056613
4,180,-1,0.116277
4,180,-1,0.067539
4,180,-1,0.060139
4,180,-1,0.061776
4,180,-1,0.059976
4,190,-1,0.064464
4,190,-1,0.061563
4,190,-1,0.063951
4,190,-1,0.056489
4,190,-1,0.064939
4,190,-1,0.064264
4,190,-1,0.056476
4,190,-1,0.056963
4,190,-1,0.065338
4,190,-1,0.057601
4,190,-1,0.066351
4,190,-1,0.060938
4,190,-1,0.059788
4,190,-1,0.064763
4,190,-1,0.061288
4,190,-1,0.061451
4,190,-1,0.059151
4,190,-1,0.065551
4,190,-1,0.066351
4,190,-1,0.060476
4,200,-1,0.060013
4,200,-1,0.118702
4,200,-1,0.061701
4,200,-1,0.062701
4,200,-1,0.063376
4,200,-1,0.062264
4,200,-1,0.061963
4,200,-1,0.062376
4,200,-1,0.055764
4,200,-1,0.066389
4,200,-1,0.064551
4,200,-1,0.097326
4,200,-1,0.060764
4,200,-1,0.056576
4,200,-1,0.057113
4,200,-1,0.062063
4,200,-1,0.056413
4,200,-1,0.060151
4,200,-1,0.065614
4,200,-1,0.064013
5,0,0,0.120065
5,0,0,0.113039
5,0,0,0.122677
5,0,0,1.17237
5,0,0,0.145702
5,0,0,0.121664
5,0,0,0.119489
5,0,0,0.119902
5,0,0,0.111914
5,0,0,0.12219
5,0,0,0.111889
5,0,0,0.112689
5,0,0,0.116402
5,0,0,0.119501
5,0,0,0.122227
5,0,0,0.125602
5,0,0,0.111539
5,0,0,0.120027
5,0,0,0.112877
5,0,0,0.210591
5,10,1,0.120827
5,10,1,0.112552
5,10,1,0.121952
5,10,1,0.14509
5,10,1,0.119315
5,10,1,0.120777
5,10,1,0.121377
5,10,1,0.120777
5,10,1,0.14069
5,10,1,0.122527
5,10,1,0.12079
5,10,1,0.113552
5,10,1,0.118602
5,10,1,0.111689
5,10,1,0.111414
5,10,1,0.122739
5,10,1,0.235553
5,10,1,0.12049
5,10,1,0.120314
5,10,1,0.124439
5,20,2,0.112827
5,20,2,0.115827
5,20,2,0.113151
5,20,2,0.112239
5,20,2,0.113052
5,20,2,0.12169
5,20,2,0.17134
5,20,2,0.11639
5,20,2,0.117902
5,20,2,0.116327
5,20,2,0.112352
5,20,2,0.116315
5,20,2,0.120302
5,20,2,0.117064
5,20,2,0.119302
5,20,2,0.112627
5,20,2,0.113102
5,20,2,0.116189
5,20,2,0.112402
5,20,2,0.116389
5,30,-1,0.48627
5,30,-1,0.112701
5,30,-1,0.207016
5,30,-1,0.121614
5,30,-1,0.119926
5,30,-1,0.12109
5,30,-1,0.120901
5,30,-1,0.118439
5,30,-1,0.120702
5,30,-1,0.123252
5,30,-1,0.118364
5,30,-1,0.11214
5,30,-1,0.116115
5,30,-1,0.235767
5,30,-1,0.112351
5,30,-1,0.111114
5,30,-1,0.116702
5,30,-1,0.117865
5,30,-1,0.118889
5,30,-1,0.112389
5,40,-1,0.119965
5,40,-1,0.12119
5,40,-1,0.112365
5,40,-1,0.111589
5,40,-1,0.112226
5,40,-1,0.116464
5,40,-1,0.118815
5,40,-1,0.115627
5,40,-1,0.206191
5,40,-1,0.114414
5,40,-1,1.33363
5,40,-1,0.11424
5,40,-1,0.123627
5,40,-1,0.12139
5,40,-1,0.12239
5,40,-1,0.112152
5,40,-1,0.12184
5,40,-1,0.121914
5,40,-1,0.117264
5,40,-1,0.11844
5,50,-1,0.112689
5,50,-1,0.11304
5,50,-1,0.123852
5,50,-1,0.113377
5,50,-1,0.113577
5,50,-1,0.120552
5,50,-1,0.115727
5,50,-1,0.113289
5,50,-1,0.118614
5,50,-1,0.121864
5,50,-1,0.117264
5,50,-1,0.119727
5,50,-1,0.117239
5,50,-1,0.116589
5,50,-1,0.120502
5,50,-1,0.117502
5,50,-1,0.112152
5,50,-1,0.118914
5,50,-1,0.116677
5,50,-1,0.111814
5,60,3,0.120227
5,60,3,0.11564
5,60,3,0.121239
5,60,3,0.189628
5,60,3,0.119314
5,60,3,0.124202
5,60,3,0.116377
5,60,3,0.115952
5,60,3,0.120014
5,60,3,0.115989
5,60,3,0.120577
5,60,3,0.433007
5,60,3,0.116002
5,60,3,0.118764
5,60,3,0.120789
5,60,3,0.127702
5,60,3,0.115215
5,60,3,0.119014
5,60,3,0.118202
5,60,3,2.3751
5,70,3,0.253092
5,70,3,0.113502
5,70,3,0.169352
5,70,3,0.159915
5,70,3,0.115514
5,70,3,0.171552
5,70,3,0.120202
5,70,3,0.122927
5,70,3,0.124177
5,70,3,0.186066
5,70,3,0.119577
5,70,3,0.118727
5,70,3,0.115164
5,70,3,0.116014
5,70,3,0.115002
5,70,3,0.112052
5,70,3,0.116426
5,70,3,0.112127
5,70,3,0.117502
5,70,3,0.111464
5,80,-1,0.900602
5,80,-1,0.258591
5,80,-1,0.113027
5,80,-1,0.114089
5,80,-1,0.119565
5,80,-1,0.16444
5,80,-1,0.113589
5,80,-1,0.169578
5,80,-1,0.112102
5,80,-1,0.113502
5,80,-1,0.117239
5,80,-1,0.119377
5,80,-1,0.12199
5,80,-1,0.119239
5,80,-1,0.161303
5,80,-1,0.11849
5,80,-1,0.123839
5,80,-1,0.120415
5,80,-1,0.12984
5,80,-1,0.117639
5,90,2,0.11629
5,90,2,0.116865
5,90,2,0.183178
5,90,2,0.116789
5,90,2,0.156353
5,90,2,1.93282
5,90,2,0.115764
5,90,2,0.12039
5,90,2,0.117552
5,90,2,0.16234
5,90,2,0.119227
5,90,2,0.111752
5,90,2,0.120289
5,90,2,0.113339
5,90,2,0.239554
5,90,2,0.120552
5,90,2,0.121727
5,90,2,0.113727
5,90,2,0.365606
5,90,2,0.113439
5,100,-1,0.111939
5,100,-1,0.120027
5,100,-1,0.120177
5,100,-1,0.121127
5,100,-1,0.118351
5,100,-1,0.118526
5,100,-1,0.130115
5,100,-1,0.118377
5,100,-1,0.112139
5,100,-1,0.112202
5,100,-1,0.11789
5,100,-1,0.119165
5,100,-1,0.118914
5,100,-1,0.135689
5,100,-1,0.119689
5,100,-1,0.116677
5,100,-1,0.118477
5,100,-1,0.149465
5,100,-1,0.15259
5,100,-1,0.113039
5,110,-1,0.111477
5,110,-1,0.115577
5,110,-1,0.112564
5,110,-1,0.112289
5,110,-1,0.11644
5,110,-1,0.111102
5,110,-1,0.120364
5,110,-1,0.154828
5,110,-1,0.113052
5,110,-1,0.119352
5,110,-1,0.11674
5,110,-1,2.68621
5,110,-1,0.118752
5,110,-1,0.119477
5,110,-1,0.116789
5,110,-1,0.112302
5,110,-1,0.11909
5,110,-1,0.119414
5,110,-1,0.119577
5,110,-1,0.441507
5,120,-1,0.111502
5,120,-1,0.114727
5,120,-1,0.123039
5,120,-1,0.115614
5,120,-1,0.449308
5,120,-1,0.118077
