n,V,resultado,tiempo
3,160,-1,0.041663
3,160,-1,0.044376
3,160,-1,0.041001
3,160,-1,0.03705
3,160,-1,0.033688
3,160,-1,0.029288
3,160,-1,0.034801
3,160,-1,0.030363
3,160,-1,0.040238
3,160,-1,0.032275
3,160,-1,0.045238
3,170,-1,0.039776
3,170,-1,0.057238
3,170,-1,0.029213
3,170,-1,0.038025
3,170,-1,0.035838
3,170,-1,0.043001
3,170,-1,0.042851
3,170,-1,0.033201
3,170,-1,0.033401
3,170,-1,0.0366
3,170,-1,0.032325
3,170,-1,0.0388
3,170,-1,0.0295
3,170,-1,0.073001
3,170,-1,0.029688
3,170,-1,0.037138
3,170,-1,0.029576
3,170,-1,0.037238
3,170,-1,0.029413
3,170,-1,0.034925
3,180,-1,0.036276
3,180,-1,0.03545
3,180,-1,0.032851
3,180,-1,0.043551
3,180,-1,0.03715
3,180,-1,0.037276
3,180,-1,0.035763
3,180,-1,0.044101
3,180,-1,0.056189
3,180,-1,0.035263
3,180,-1,0.046125
3,180,-1,0.037063
3,180,-1,0.042438
3,180,-1,0.032438
3,180,-1,0.036813
3,180,-1,0.037788
3,180,-1,0.048363
3,180,-1,0.046888
3,180,-1,0.032001
3,180,-1,0.037713
3,190,-1,0.037963
3,190,-1,0.052526
3,190,-1,0.036688
3,190,-1,0.037538
3,190,-1,0.029613
3,190,-1,0.04055
3,190,-1,0.037626
3,190,-1,0.040113
3,190,-1,0.035725
3,190,-1,0.029976
3,190,-1,0.046201
3,190,-1,0.046826
3,190,-1,0.035488
3,190,-1,0.0295
3,190,-1,0.043301
3,190,-1,0.042251
3,190,-1,0.033638
3,190,-1,0.034813
3,190,-1,0.0422
3,190,-1,0.0396
3,200,-1,0.036413
3,200,-1,0.0453
3,200,-1,0.030138
3,200,-1,0.029476
3,200,-1,0.036601
3,200,-1,0.029638
3,200,-1,0.032576
3,200,-1,0.046113
3,200,-1,0.036588
3,200,-1,0.043213
3,200,-1,0.0376
3,200,-1,0.030063
3,200,-1,0.029288
3,200,-1,0.035775
3,200,-1,0.029313
3,200,-1,0.033413
3,200,-1,0.029726
3,200,-1,0.035288
3,200,-1,0.045001
3,200,-1,0.036313
4,0,0,0.055451
4,0,0,0.063351
4,0,0,0.063576
4,0,0,0.062926
4,0,0,0.063039
4,0,0,0.076851
4,0,0,0.061264
4,0,0,0.072927
4,0,0,0.276679
4,0,0,0.058726
4,0,0,0.055351
4,0,0,0.088951
4,0,0,0.063688
4,0,0,0.062238
4,0,0,0.055638
4,0,0,0.090301
4,0,0,0.060914
4,0,0,0.071076
4,0,0,0.081214
4,0,0,0.059438
4,10,1,0.060126
4,10,1,0.058714
4,10,1,0.072401
4,10,1,0.063438
4,10,1,0.062851
4,10,1,0.055664
4,10,1,0.065789
4,10,1,0.065826
4,10,1,0.061639
4,10,1,0.061851
4,10,1,0.094176
4,10,1,0.092451
4,10,1,0.068301
4,10,1,0.073438
4,10,1,0.081477
4,10,1,0.078113
4,10,1,0.084551
4,10,1,0.085238
4,10,1,0.055364
4,10,1,0.21334
4,20,1,0.061988
4,20,1,0.065714
4,20,1,0.062389
4,20,1,0.082326
4,20,1,0.054801
4,20,1,0.070364
4,20,1,0.075789
4,20,1,0.067526
4,20,1,0.093801
4,20,1,0.094301
4,20,1,0.070613
4,20,1,0.067376
4,20,1,0.075301
4,20,1,0.074376
4,20,1,0.079377
4,20,1,0.062388
4,20,1,0.090714
4,20,1,0.153565
4,20,1,0.072776
4,20,1,0.060463
4,30,-1,0.067839
4,30,-1,0.075963
4,30,-1,0.073863
4,30,-1,0.062326
4,30,-1,0.079314
4,30,-1,0.063339
4,30,-1,0.073301
4,30,-1,0.076664
4,30,-1,0.055401
4,30,-1,0.063339
4,30,-1,0.060214
4,30,-1,0.057076
4,30,-1,0.071963
4,30,-1,0.060051
4,30,-1,0.079764
4,30,-1,0.075989
4,30,-1,0.070276
4,30,-1,0.093289
4,30,-1,0.067651
4,30,-1,0.094814
4,40,-1,0.064926
4,40,-1,0.060813
4,40,-1,0.094301
4,40,-1,0.054826
4,40,-1,0.062163
4,40,-1,0.065963
4,40,-1,0.058951
4,40,-1,0.058788
4,40,-1,0.055214
4,40,-1,0.060639
4,40,-1,0.070163
4,40,-1,0.222628
4,40,-1,0.072776
4,40,-1,0.062976
4,40,-1,0.062701
4,40,-1,0.058551
4,40,-1,0.063939
4,40,-1,0.074213
4,40,-1,0.060188
4,40,-1,0.065464
4,50,2,0.060513
4,50,2,0.068576
4,50,2,0.055151
4,50,2,0.071213
4,50,2,0.060776
4,50,2,0.076651
4,50,2,0.055213
4,50,2,0.087939
4,50,2,0.062739
4,50,2,0.070151
4,50,2,0.080602
4,50,2,0.063588
4,50,2,0.084439
4,50,2,0.061126
4,50,2,0.060489
4,50,2,0.067151
4,50,2,0.067788
4,50,2,0.057213
4,50,2,0.067238
4,50,2,0.167728
4,60,-1,0.064363
4,60,-1,0.068288
4,60,-1,0.060551
4,60,-1,0.076476
4,60,-1,0.773724
4,60,-1,0.060089
4,60,-1,0.062563
4,60,-1,0.088452
4,60,-1,0.061651
4,60,-1,0.055425
4,60,-1,0.063376
4,60,-1,0.069214
4,60,-1,0.067126
4,60,-1,0.072589
4,60,-1,0.081076
4,60,-1,0.078739
4,60,-1,0.075426
4,60,-1,0.063251
4,60,-1,0.06105
4,60,-1,0.103139
4,70,-1,0.069326
4,70,-1,0.085088
4,70,-1,0.059414
4,70,-1,0.066663
4,70,-1,0.064339
4,70,-1,0.078601
4,70,-1,0.175465
4,70,-1,0.067701
4,70,-1,0.079589
4,70,-1,0.054676
4,70,-1,0.069514
4,70,-1,0.089039
4,70,-1,0.064513
4,70,-1,0.062113
4,70,-1,0.073888
4,70,-1,0.054439
4,70,-1,0.075788
4,70,-1,0.073838
4,70,-1,0.064413
4,70,-1,0.060463
4,80,-1,0.062864
4,80,-1,0.065301
4,80,-1,0.062513
4,80,-1,1.99598
4,80,-1,0.059588
4,80,-1,0.061413
4,80,-1,0.058901
4,80,-1,0.059113
4,80,-1,0.064426
4,80,-1,0.062463
4,80,-1,0.058551
4,80,-1,0.054976
4,80,-1,0.061214
4,80,-1,0.058951
4,80,-1,0.062139
4,80,-1,0.059001
4,80,-1,0.070676
4,80,-1,0.062001
4,80,-1,0.05545
4,80,-1,0.054863
4,90,-1,0.059701
4,90,-1,0.062288
4,90,-1,0.058763
4,90,-1,0.062663
4,90,-1,0.058538
4,90,-1,0.055551
4,90,-1,0.060551
4,90,-1,0.055364
4,90,-1,0.060301
4,90,-1,0.081726
4,90,-1,0.078989
4,90,-1,0.074726
4,90,-1,0.066126
4,90,-1,0.069276
4,90,-1,0.066238
4,90,-1,0.062376
4,90,-1,0.067576
4,90,-1,0.080601
4,90,-1,0.072088
4,90,-1,0.0651
4,100,-1,0.060526
4,100,-1,0.079739
4,100,-1,0.083164
4,100,-1,0.065288
4,100,-1,0.061388
4,100,-1,0.061151
4,100,-1,0.066338
4,100,-1,0.054713
4,100,-1,0.091226
4,100,-1,0.060751
4,100,-1,0.083713
4,100,-1,0.066939
4,100,-1,0.063639
4,100,-1,0.066751
4,100,-1,0.054739
4,100,-1,0.055014
4,100,-1,0.059838
4,100,-1,0.095038
4,100,-1,0.054689
4,100,-1,0.063251
4,110,-1,0.054926
4,110,-1,0.080176
4,110,-1,0.073301
4,110,-1,0.063576
4,110,-1,0.055839
4,110,-1,0.063113
4,110,-1,0.069126
4,110,-1,0.070213
4,110,-1,0.058839
4,110,-1,0.067564
4,110,-1,0.060576
4,110,-1,0.066151
4,110,-1,0.058488
4,110,-1,0.069914
4,110,-1,0.094939
4,110,-1,0.073614
4,110,-1,0.076151
4,110,-1,0.070864
4,110,-1,0.059701
4,110,-1,0.066551
4,120,2,0.067739
4,120,2,0.065014
4,120,2,0.056551
4,120,2,0.054763
4,120,2,0.062751
4,120,2,0.058463
4,120,2,0.059864
4,120,2,0.071114
4,120,2,0.066701
4,120,2,0.062751
4,120,2,0.073901
4,120,2,0.067826
4,120,2,0.070513
4,120,2,0.072113
4,120,2,0.072951
4,120,2,0.062963
4,120,2,0.070439
4,120,2,0.067938
4,120,2,0.072176
4,120,2,0.073364
4,130,-1,0.064263
4,130,-1,0.055775
4,130,-1,0.082976
4,130,-1,0.070276
4,130,-1,0.195453
4,130,-1,0.062239
4,130,-1,0.064876
4,130,-1,0.055389
4,130,-1,0.067351
4,130,-1,0.173315
4,130,-1,0.054913
4,130,-1,0.076964
4,130,-1,0.104626
4,130,-1,0.086051
4,130,-1,0.054376
4,130,-1,0.057901
4,130,-1,0.067201
4,130,-1,0.073314
4,130,-1,0.077164
4,130,-1,0.059888
4,140,-1,0.066576
4,140,-1,0.089938
4,140,-1,0.065151
4,140,-1,0.108439
4,140,-1,0.069551
4,140,-1,0.065676
4,140,-1,0.055851
4,140,-1,0.055513
4,140,-1,0.061714
4,140,-1,0.064413
4,140,-1,0.062651
4,140,-1,0.058113
4,140,-1,0.059025
4,140,-1,0.181353
4,140,-1,0.063351
4,140,-1,0.059213
4,140,-1,0.055351
4,140,-1,0.061226
4,140,-1,0.062401
4,140,-1,0.059188
4,150,-1,0.075364
4,150,-1,0.060763
4,150,-1,0.054725
4,150,-1,0.068301
4,150,-1,0.059851
4,150,-1,0.057939
4,150,-1,0.097177
4,150,-1,0.070101
4,150,-1,0.073576
4,150,-1,0.055513
4,150,-1,0.077464
4,150,-1,0.059501
4,150,-1,0.070239
4,150,-1,0.064851
4,150,-1,0.067826
4,150,-1,0.073776
4,150,-1,0.064776
4,150,-1,0.071338
4,150,-1,0.071264
4,150,-1,0.065488
4,160,-1,0.062839
4,160,-1,0.075927
4,160,-1,0.070913
4,160,-1,0.067576
4,160,-1,0.064013
4,160,-1,0.055088
4,160,-1,0.063689
4,160,-1,0.060714
4,160,-1,0.069539
4,160,-1,0.056001
4,160,-1,0.064426
4,160,-1,0.066151
4,160,-1,0.068763
4,160,-1,0.063476
4,160,-1,0.056526
4,160,-1,0.065701
4,160,-1,0.056876
4,160,-1,0.167052
4,160,-1,0.069939
4,160,-1,0.058113
4,170,-1,0.070188
4,170,-1,0.0553
4,170,-1,0.055113
4,170,-1,0.075738
4,170,-1,0.055051
4,170,-1,0.060226
4,170,-1,0.060388
4,170,-1,0.063351
4,170,-1,0.070089
4,170,-1,0.069914
4,170,-1,0.063864
4,170,-1,0.057114
4,170,-1,0.057001
4,170,-1,0.057
4,170,-1,0.065189
4,170,-1,0.065839
4,170,-1,0.098652
4,170,-1,0.072826
4,170,-1,0.054576
4,170,-1,0.055501
4,180,-1,0.055001
4,180,-1,0.062088
4,180,-1,0.062326
4,180,-1,0.061438
4,180,-1,0.065401
4,180,-1,0.059151
4,180,-1,0.055351
4,180,-1,0.061613
4,180,-1,0.054701
4,180,-1,0.059389
4,180,-1,0.055126
4,180,-1,0.054876
4,180,-1,0.059651
4,180,-1,0.054838
4,180,-1,0.055363
4,180,-1,0.061863
4,180,-1,0.076514
4,180,-1,0.064426
4,180,-1,0.063913
4,180,-1,0.064188
4,190,-1,0.064951
4,190,-1,0.066301
4,190,-1,0.105064
4,190,-1,0.065563
4,190,-1,0.062963
4,190,-1,0.061963
4,190,-1,0.060914
4,190,-1,0.059663
4,190,-1,0.061338
4,190,-1,0.199953
4,190,-1,0.062076
4,190,-1,0.054551
4,190,-1,0.207191
4,190,-1,0.062476
4,190,-1,0.055376
4,190,-1,0.062001
4,190,-1,0.055476
4,190,-1,0.061751
4,190,-1,0.054838
4,190,-1,0.059001
4,200,-1,0.058589
4,200,-1,0.055564
4,200,-1,0.059738
4,200,-1,0.059651
4,200,-1,0.307617
4,200,-1,0.059239
4,200,-1,0.079914
4,200,-1,0.078426
4,200,-1,0.058264
4,200,-1,0.067176
4,200,-1,0.069276
4,200,-1,0.062351
4,200,-1,0.093001
4,200,-1,0.086702
4,200,-1,0.062701
4,200,-1,0.054876
4,200,-1,0.088127
4,200,-1,0.064314
4,200,-1,0.076376
4,200,-1,0.172715
5,0,0,0.158989
5,0,0,0.112439
5,0,0,0.12334
5,0,0,0.123765
5,0,0,0.160052
5,0,0,0.124114
5,0,0,0.12444
5,0,0,0.119677
5,0,0,0.119465
5,0,0,0.119627
5,0,0,0.132114
5,0,0,0.173565
5,0,0,0.132814
5,0,0,0.112127
5,0,0,0.137377
5,0,0,0.153865
5,0,0,0.14899
5,0,0,0.153552
5,0,0,0.141665
5,0,0,0.115551
5,10,2,0.120127
5,10,2,0.115814
5,10,2,0.115927
5,10,2,0.121727
5,10,2,0.117439
5,10,2,0.127139
5,10,2,0.120926
5,10,2,0.111827
5,10,2,0.110939
5,10,2,0.141627
5,10,2,0.112076
5,10,2,0.120789
5,10,2,0.128315
5,10,2,0.132002
5,10,2,0.17339
5,10,2,0.142327
5,10,2,0.132365
5,10,2,0.180728
5,10,2,0.131252
5,10,2,0.13739
5,20,-1,0.156865
5,20,-1,0.149465
5,20,-1,0.144677
5,20,-1,0.122927
5,20,-1,0.120164
5,20,-1,0.122915
5,20,-1,0.18084
5,20,-1,0.142739
5,20,-1,0.115227
5,20,-1,0.15789
5,20,-1,0.118027
5,20,-1,0.115477
5,20,-1,0.11569
5,20,-1,0.115614
5,20,-1,0.118439
5,20,-1,0.119502
5,20,-1,0.123002
5,20,-1,0.126926
5,20,-1,0.138739
5,20,-1,0.137952
5,30,2,0.119802
5,30,2,0.120014
5,30,2,0.12259
5,30,2,0.268329
5,30,2,0.116615
5,30,2,0.20184
5,30,2,0.16124
5,30,2,0.120377
5,30,2,0.115314
5,30,2,0.20239
5,30,2,0.111652
5,30,2,0.111864
5,30,2,0.119102
5,30,2,0.118352
5,30,2,0.118451
5,30,2,0.116564
5,30,2,0.119564
5,30,2,0.123402
5,30,2,0.117727
5,30,2,0.118477
5,40,-1,0.130189
5,40,-1,0.136489
5,40,-1,0.116177
5,40,-1,0.117402
5,40,-1,0.11194
5,40,-1,0.134152
5,40,-1,0.112002
5,40,-1,0.11619
5,40,-1,0.113289
5,40,-1,0.111676
5,40,-1,0.117264
5,40,-1,0.112201
5,40,-1,0.112177
5,40,-1,0.113064
5,40,-1,0.119664
5,40,-1,0.112164
5,40,-1,0.113252
5,40,-1,0.124964
5,40,-1,0.118764
5,40,-1,0.121164
5,50,-1,0.518783
5,50,-1,0.116189
5,50,-1,0.115614
5,50,-1,0.122814
5,50,-1,0.115676
5,50,-1,0.119465
5,50,-1,0.112665
5,50,-1,0.120015
5,50,-1,0.117289
5,50,-1,0.113902
5,50,-1,0.120277
5,50,-1,0.118252
5,50,-1,0.119539
5,50,-1,0.195153
5,50,-1,0.114526
5,50,-1,0.118277
5,50,-1,0.115514
5,50,-1,0.118165
5,50,-1,0.111702
5,50,-1,0.118227
5,60,-1,0.116176
5,60,-1,0.118252
5,60,-1,0.115589
5,60,-1,0.117839
5,60,-1,0.111189
5,60,-1,0.118489
5,60,-1,0.111139
5,60,-1,0.112889
5,60,-1,0.112739
5,60,-1,0.115165
5,60,-1,0.118314
5,60,-1,0.112564
5,60,-1,0.111464
5,60,-1,0.111764
5,60,-1,0.118139
5,60,-1,0.111052
5,60,-1,0.119964
5,60,-1,0.115776
5,60,-1,0.111776
5,60,-1,0.111264
5,70,-1,0.116077
5,70,-1,0.320055
5,70,-1,0.118964
5,70,-1,0.118664
5,70,-1,0.121115
5,70,-1,0.111102
5,70,-1,0.118839
5,70,-1,0.115826
5,70,-1,0.116714
5,70,-1,0.116777
5,70,-1,0.237991
5,70,-1,0.113289
5,70,-1,0.115464
5,70,-1,0.14174
5,70,-1,0.131339
5,70,-1,0.116702
5,70,-1,0.132965
5,70,-1,0.132114
5,70,-1,0.137702
5,70,-1,0.158277
5,80,-1,0.119614
5,80,-1,0.127977
5,80,-1,0.148702
5,80,-1,0.14759
5,80,-1,0.111726
5,80,-1,0.143478
5,80,-1,0.142527
5,80,-1,0.118902
5,80,-1,0.12794
5,80,-1,0.162302
5,80,-1,0.159002
5,80,-1,0.127952
5,80,-1,0.119389
5,80,-1,0.132627
5,80,-1,0.131252
5,80,-1,0.138477
5,80,-1,0.147789
5,80,-1,0.311929
5,80,-1,0.118339
5,80,-1,0.11619
5,90,-1,0.120177
5,90,-1,0.16584
5,90,-1,0.12724
5,90,-1,0.120277
5,90,-1,0.137327
5,90,-1,0.12714
5,90,-1,0.127889
5,90,-1,0.119827
5,90,-1,0.120014
5,90,-1,0.156802
5,90,-1,0.115764
5,90,-1,0.112314
5,90,-1,0.180428
5,90,-1,0.118877
5,90,-1,0.119001
5,90,-1,0.127377
5,90,-1,0.140664
5,90,-1,0.463719
5,90,-1,0.115277
5,90,-1,0.127264
5,100,-1,0.133065
5,100,-1,0.121952
5,100,-1,0.135602
5,100,-1,0.153902
5,100,-1,0.121964
5,100,-1,0.132652
5,100,-1,0.133589
5,100,-1,0.139727
5,100,-1,0.111626
5,100,-1,0.120389
5,100,-1,0.111702
5,100,-1,0.121365
5,100,-1,0.115939
5,100,-1,0.120139
5,100,-1,0.126814
5,100,-1,0.111402
5,100,-1,0.120702
5,100,-1,0.134039
5,100,-1,0.149478
5,100,-1,0.146639
5,110,-1,0.123552
5,110,-1,0.112764
5,110,-1,0.123327
5,110,-1,0.119764
5,110,-1,0.140664
5,110,-1,0.111439
5,110,-1,0.123839
5,110,-1,0.111139
5,110,-1,0.144002
5,110,-1,0.220403
5,110,-1,0.116814
5,110,-1,0.112402
5,110,-1,0.112751
5,110,-1,0.120276
5,110,-1,0.138552
5,110,-1,0.113027
5,110,-1,0.130964
5,110,-1,0.124802
5,110,-1,0.115651
5,110,-1,0.127789
5,120,-1,0.136802
5,120,-1,0.271279
5,120,-1,0.223753
5,120,-1,0.126589
5,120,-1,0.118564
5,120,-1,0.180828
5,120,-1,0.361292
5,120,-1,0.11234
5,120,-1,0.178953
5,120,-1,0.127652
5,120,-1,0.191978
5,120,-1,0.175228
5,120,-1,0.120552
5,120,-1,0.13589
5,120,-1,0.15209
5,120,-1,0.128352
5,120,-1,0.138202
5,120,-1,0.139877
5,120,-1,0.141015
5,120,-1,0.115652
5,130,-1,0.124152
5,130,-1,0.137389
5,130,-1,0.110989
5,130,-1,0.13184
5,130,-1,0.172415
5,130,-1,0.132015
5,130,-1,0.153615
5,130,-1,0.116702
5,130,-1,0.124064
5,130,-1,0.136777
5,130,-1,0.205178
5,130,-1,0.12034
5,130,-1,0.123977
5,130,-1,0.8105
5,130,-1,0.324792
5,130,-1,0.116877
5,130,-1,0.174378
5,130,-1,0.112589
5,130,-1,0.123302
5,130,-1,1.07752
5,140,-1,0.111677
5,140,-1,2.44135
5,140,-1,0.115089
5,140,-1,0.128077
5,140,-1,0.119227
5,140,-1,0.119189
5,140,-1,0.112239
5,140,-1,0.126589
5,140,-1,0.127652
5,140,-1,0.11234
5,140,-1,0.214778
5,140,-1,0.136327
5,140,-1,0.127952
5,140,-1,0.116714
5,140,-1,0.111665
5,140,-1,0.119189
5,140,-1,0.889251
5,140,-1,0.139377
5,140,-1,0.120001
5,140,-1,0.115964
5,150,3,0.119327
5,150,3,0.119752
5,150,3,0.111702
5,150,3,0.156928
5,150,3,0.118965
5,150,3,0.127126
5,150,3,0.118626
5,150,3,0.112926
5,150,3,0.236779
5,150,3,0.124102
5,150,3,0.132602
5,150,3,0.130239
5,150,3,0.123789
5,150,3,0.118452
5,150,3,0.115114
5,150,3,0.119602
5,150,3,0.187678
5,150,3,0.155315
5,150,3,0.124827
5,150,3,0.119664
5,160,-1,0.227491
5,160,-1,0.151528
5,160,-1,0.119702
5,160,-1,0.137002
5,160,-1,0.123114
5,160,-1,0.12009
5,160,-1,0.137239
5,160,-1,0.15129
5,160,-1,0.143189
5,160,-1,0.112051
5,160,-1,0.115427
5,160,-1,0.209466
5,160,-1,0.126865
5,160,-1,0.12854
5,160,-1,0.120914
5,160,-1,0.112764
5,160,-1,0.114652
5,160,-1,0.116389
5,160,-1,0.116939
5,160,-1,0.112052
5,170,-1,0.122152
5,170,-1,0.141702
5,170,-1,1.86421
5,170,-1,0.118751
5,170,-1,0.334868
5,170,-1,0.11604
5,170,-1,0.120915
5,170,-1,0.113364
5,170,-1,0.123202
5,170,-1,0.119264
5,170,-1,0.13714
5,170,-1,0.12154
5,170,-1,0.158752
5,170,-1,0.115865
5,170,-1,0.141915
5,170,-1,0.119239
5,170,-1,0.112914
5,170,-1,0.316817
5,170,-1,0.115164
5,170,-1,0.125277
5,180,-1,0.112427
5,180,-1,0.117377
5,180,-1,0.113089
5,180,-1,0.118814
5,180,-1,0.194003
5,180,-1,0.129414
5,180,-1,0.112701
5,180,-1,0.631784
5,180,-1,0.136877
5,180,-1,0.14254
5,180,-1,0.118702
5,180,-1,0.113089
5,180,-1,0.116651
5,180,-1,0.15829
5,180,-1,0.112564
5,180,-1,0.119839
5,180,-1,0.112989
5,180,-1,0.220778
5,180,-1,0.115277
5,180,-1,1.36888
5,190,-1,0.117152
5,190,-1,0.124802
5,190,-1,0.118002
5,190,-1,0.115839
5,190,-1,0.117252
5,190,-1,0.116577
5,190,-1,0.121415
5,190,-1,0.116576
5,190,-1,0.114426
5,190,-1,0.111539
5,190,-1,0.112764
5,190,-1,0.121739
5,190,-1,0.122814
5,190,-1,0.114802
5,190,-1,0.120939
5,190,-1,0.17699
5,190,-1,0.117164
5,190,-1,0.111589
5,190,-1,0.119615
5,190,-1,0.136189
5,200,-1,0.12304
5,200,-1,0.119352
5,200,-1,0.136002
5,200,-1,0.117527
5,200,-1,0.121727
5,200,-1,0.118227
5,200,-1,0.115514
5,200,-1,0.115526
5,200,-1,0.115065
5,200,-1,0.277867
5,200,-1,0.128602
5,200,-1,0.16259
5,200,-1,0.150139
5,200,-1,0.144789
5,200,-1,0.148465
5,200,-1,0.116189
5,200,-1,0.112789
5,200,-1,0.121527
5,200,-1,0.122177
5,200,-1,0.119364
6,0,0,0.241716
6,0,0,1.00848
6,0,0,0.248016
6,0,0,0.243479
6,0,0,0.248191
6,0,0,0.30708
6,0,0,0.238791
6,0,0,0.562995
6,0,0,1.76213
6,0,0,1.60839
6,0,0,0.277117
6,0,0,0.265979
6,0,0,0.236466
6,0,0,0.238366
6,0,0,0.240141
6,0,0,0.432769
6,0,0,0.241916
6,0,0,0.341605
6,0,0,0.299042
6,0,0,0.236091
6,10,1,0.317767
6,10,1,0.593821
6,10,1,0.234678
6,10,1,0.251553
6,10,1,0.51152
6,10,1,0.236404
6,10,1,0.244503
6,10,1,0.275316
6,10,1,0.245441
6,10,1,0.234503
6,10,1,0.234691
6,10,1,0.243191
6,10,1,0.34188
6,10,1,0.269554
6,10,1,0.278079
6,10,1,0.548371
6,10,1,0.239741
6,10,1,0.239391
6,10,1,0.243366
6,10,1,0.243603
6,20,-1,0.243104
6,20,-1,0.243816
6,20,-1,0.234516
6,20,-1,0.242929
6,20,-1,0.235953
6,20,-1,0.238553
6,20,-1,0.245616
6,20,-1,0.245666
6,20,-1,0.378831
6,20,-1,0.241529
6,20,-1,0.240766
6,20,-1,0.238079
6,20,-1,0.246178
6,20,-1,0.342392
6,20,-1,0.235341
6,20,-1,0.235479
6,20,-1,0.235141
6,20,-1,0.241604
6,20,-1,0.241391
6,20,-1,0.344656
6,30,2,0.254417
6,30,2,0.250191
6,30,2,0.235304
6,30,2,0.234741
6,30,2,0.404618
6,30,2,0.296104
6,30,2,0.31628
6,30,2,0.314517
6,30,2,0.250391
6,30,2,0.241503
6,30,2,0.260841
6,30,2,0.285429
6,30,2,0.431481
6,30,2,0.268154
6,30,2,0.35253
6,30,2,0.264079
6,30,2,0.289705
6,30,2,0.286917
6,30,2,0.295992
6,30,2,0.287329
6,40,3,0.297017
6,40,3,0.341205
6,40,3,0.265992
6,40,3,0.255029
6,40,3,0.376106
6,40,3,0.31868
6,40,3,0.278491
6,40,3,0.272917
6,40,3,0.242391
6,40,3,0.243053
6,40,3,0.242441
6,40,3,1.34099
6,40,3,0.238854
6,40,3,0.243579
6,40,3,0.279754
6,40,3,0.35178
6,40,3,0.235604
6,40,3,0.235103
6,40,3,1.77594
6,40,3,0.240891
6,50,-1,0.239553
6,50,-1,0.243929
6,50,-1,0.439031
6,50,-1,0.241903
6,50,-1,0.239066
6,50,-1,0.239829
6,50,-1,0.393281
6,50,-1,0.234766
6,50,-1,0.241641
6,50,-1,0.241466
6,50,-1,0.236016
6,50,-1,0.240441
6,50,-1,0.313755
6,50,-1,0.250366
6,50,-1,3.03473
6,50,-1,0.238191
6,50,-1,1.92367
6,50,-1,0.265717
6,50,-1,0.310767
6,50,-1,0.239641
6,60,4,0.258378
6,60,4,0.409356
6,60,4,0.271917
6,60,4,0.278766
6,60,4,0.283579
6,60,4,0.329193
6,60,4,0.379668
6,60,4,0.240353
6,60,4,0.234591
6,60,4,0.239216
6,60,4,0.254753
6,60,4,0.242053
6,60,4,0.292279
6,60,4,1.75278
6,60,4,0.243191
6,60,4,0.250016
6,60,4,0.537721
6,60,4,0.293979
6,60,4,0.300792
6,60,4,0.245716
6,70,1,0.274916
6,70,1,1.05362
6,70,1,1.09777
6,70,1,0.257879
6,70,1,0.304929
6,70,1,0.235016
6,70,1,0.246028
6,70,1,0.241529
6,70,1,0.251078
6,70,1,0.288617
6,70,1,0.288804
6,70,1,0.274129
6,70,1,0.238216
6,70,1,0.323492
6,70,1,0.297317
6,70,1,0.55212
6,70,1,0.27928
6,70,1,0.237966
6,70,1,0.275917
6,70,1,0.278016
6,80,2,0.302017
6,80,2,0.315492
6,80,2,0.258929
6,80,2,0.380868
6,80,2,0.290104
6,80,2,0.235291
6,80,2,0.266741
6,80,2,0.276992
6,80,2,0.258116
6,80,2,0.250279
6,80,2,0.254328
6,80,2,0.259991
6,80,2,0.271541
6,80,2,0.238104
6,80,2,0.236991
6,80,2,0.239641
6,80,2,0.233954
6,80,2,0.240979
6,80,2,0.377305
6,80,2,1.85251
6,90,2,0.243766
6,90,2,0.250328
6,90,2,0.258179
6,90,2,0.331767
6,90,2,0.315367
6,90,2,0.241879
6,90,2,0.328717
6,90,2,0.693847
6,90,2,0.269467
6,90,2,0.303017
6,90,2,0.239279
6,90,2,0.259753
6,90,2,0.248003
6,90,2,0.332355
6,90,2,0.257917
6,90,2,0.255991
6,90,2,0.244354
6,90,2,0.250141
6,90,2,0.240016
6,90,2,0.251154
6,100,-1,0.239366
6,100,-1,0.259429
6,100,-1,0.279229
6,100,-1,0.497207
6,100,-1,0.241704
6,100,-1,0.241828
6,100,-1,0.241529
6,100,-1,0.237579
6,100,-1,0.242579
6,100,-1,0.234491
6,100,-1,0.250428
6,100,-1,0.257629
6,100,-1,0.268541
6,100,-1,0.412769
6,100,-1,0.371443
6,100,-1,0.724148
6,100,-1,0.251354
6,100,-1,0.300205
6,100,-1,0.280016
6,100,-1,0.289629
6,110,2,0.29838
6,110,2,0.234978
6,110,2,0.259416
6,110,2,0.273741
6,110,2,0.278254
6,110,2,0.289642
6,110,2,0.267654
6,110,2,0.284442
6,110,2,0.243591
6,110,2,0.287879
6,110,2,0.289954
6,110,2,0.279291
6,110,2,0.234916
6,110,2,0.287767
6,110,2,0.28298
6,110,2,0.234266
6,110,2,0.564658
6,110,2,0.269917
6,110,2,0.264404
6,110,2,0.258679
6,120,-1,0.242892
6,120,-1,0.264716
6,120,-1,0.332855
6,120,-1,0.235204
6,120,-1,0.235341
6,120,-1,0.274391
6,120,-1,0.370006
6,120,-1,0.242391
6,120,-1,0.243566
6,120,-1,0.241628
6,120,-1,0.234729
6,120,-1,0.270141
6,120,-1,0.253504
6,120,-1,0.240904
6,120,-1,0.239041
6,120,-1,0.242779
6,120,-1,0.240441
6,120,-1,0.261316
6,120,-1,1.58789
6,120,-1,0.377968
6,130,-1,0.255379
6,130,-1,0.296805
6,130,-1,0.659209
6,130,-1,0.284267
